groups_Categorify,NA_argon,ts_month,TE_groups_Categorify,ts_day,crystal_supergroup_Categorify,CE_TE_groups_Categorify,ts_weekday,argon,place,NA_Unnamed_17,crystal_type_Categorify,super_hero_group_Categorify,TE_crystal_type_Categorify,expected_final_factor_x,chemical_x,first_factor_x,NA_chemical_x,target
8,0,5,123.5667484,31,3,30,4,0.951249868,1,0,9,8,103.1305603,0.491483138,43.18333333,0.114265872,0,-0.163268734
8,0,5,124.2715771,31,3,31,4,-0.082720425,1,0,9,8,102.9580671,0.653190817,30.7,0.234837394,0,-0.152655932
8,0,5,123.7786375,31,3,30,4,-0.082348213,1,0,9,8,102.9370388,1.586882768,36.98333333,1.229085316,0,-0.141511619
8,0,5,123.2604562,31,3,30,4,-0.082162116,1,0,9,8,101.7441183,0.653474072,28.31666667,0.78424775,0,-0.129838352
8,0,5,124.0812971,31,3,30,4,-0.081976024,1,0,9,7,102.2536635,0.511929855,29.55,1.38808689,0,-0.118575268
8,0,5,123.5667484,31,3,30,4,-0.081789938,1,0,9,7,103.1305603,0.689749299,28.11666667,0.558203042,0,-0.105846552
8,0,1,124.2715771,6,3,31,6,0.638047495,1,0,9,7,102.9580671,0.791814645,36.51666667,-0.411018856,0,-0.09483039
8,0,1,123.7786375,6,3,30,6,-0.081603858,1,0,9,7,102.9370388,0.605665672,25.76666667,0.746074639,0,-0.083092659
8,0,1,123.2604562,6,3,30,6,-0.081417783,1,0,13,2,95.35497026,1.903898128,60.88333333,0.304232213,0,-0.071935163
8,0,1,124.0812971,6,3,30,6,0.783905931,1,0,13,2,95.21106274,0.798073865,69.41666667,-0.484680774,0,-0.059682464
8,0,1,123.5667484,6,3,30,6,-0.081231714,1,0,13,2,97.08591419,0.065806344,52.11666667,0.373928473,0,-0.049115124
8,0,1,124.2715771,6,3,31,6,0.178685403,1,0,13,8,96.98472424,0.293117202,34.4,-0.196107665,0,-0.036152435
8,0,1,123.7786375,6,3,30,6,-0.078441348,1,0,13,8,96.36809314,1.639193677,34.16666667,0.858641236,0,-0.025236345
8,0,2,123.2604562,6,3,30,2,-0.078813325,1,0,13,8,95.35497026,0.605132332,42.21666667,0.727309544,0,0.052080186
8,0,2,124.0812971,6,2,30,2,-0.079185324,1,0,17,2,93.27301325,0.02153747,45.08333333,0.587981905,0,0.062465463
8,0,2,123.5667484,6,2,30,2,-0.078069392,1,0,10,2,78.41026522,0.291707803,26.06666667,0.018948614,0,0.079743364
8,0,2,124.2715771,6,2,31,2,-0.079743364,1,0,10,2,78.85638288,-0.954917541,28.95,-0.332875578,0,0.092033442
8,0,2,123.7786375,6,2,30,2,-0.080115418,1,0,82,8,99.63216689,-0.672116437,26.06666667,0.582514593,0,0.103417148
8,0,3,123.2604562,6,2,30,2,0.883510421,1,0,82,8,103.4955851,0.652624621,30.66666667,0.018763706,0,0.11520233
8,0,3,124.0812971,6,2,30,2,-0.080301454,1,0,82,8,96.32246728,-0.615325483,14.46666667,0.053933812,0,0.12608047
8,0,3,123.5667484,6,2,30,2,-0.080487495,1,0,67,8,91.30439711,-0.857869029,22.33333333,0.236791518,0,0.137930375
8,0,3,124.2715771,6,2,31,2,-0.080673541,1,0,67,6,93.76225166,-1.004122546,36.15,0.783564296,0,0.150008189
8,0,3,123.7786375,6,2,30,2,0.612899814,1,0,67,6,93.65124849,-0.440265563,65.08333333,0.420466783,0,0.160991546
8,0,3,123.2604562,6,2,30,2,-0.097255611,1,0,85,6,101.3965028,0.794241392,28.58333333,1.984611452,0,0.172204285
8,0,3,124.0812971,6,2,30,2,-0.097442213,1,0,4,2,93.32418119,-1.193036638,26.45,-0.214230314,0,0.183842861
8,0,3,123.5667484,6,2,30,2,-0.116888467,1,0,4,2,93.84261156,-1.314702603,25.05,-1.051421723,0,0.195339422
8,0,4,124.2715771,6,2,31,5,0.297958323,1,0,4,2,93.47660895,-1.115997382,28.98333333,-0.84792202,0,0.208817887
8,0,4,123.7786375,6,2,30,5,-0.116513713,1,0,4,2,93.88142843,-1.073130479,22.6,-0.65631241,0,0.220625425
8,0,4,123.2604562,6,2,30,5,-0.116326348,1,0,57,6,131.07697,-0.276877817,25.58333333,0.142831935,0,0.232299708
8,0,4,124.0812971,6,2,30,5,-0.116138991,1,0,57,6,132.5190701,0.69034445,19.45,1.064441168,0,0.246196836
8,0,4,123.5667484,6,2,30,5,-0.115764303,1,0,57,6,131.4130994,-0.050782862,20.3,0.348027536,0,0.257422661
8,0,4,124.2715771,6,2,31,5,-0.11557697,1,0,57,6,129.007279,0.749631676,51.7,0.953998215,0,0.273886737
8,0,4,123.7786375,6,2,30,5,-0.11520233,1,0,59,6,101.780382,0.067291647,11.91666667,-0.292311689,0,0.28608171
8,0,4,123.2604562,6,3,30,5,0.847163795,1,0,5,2,90.59452092,0.279274251,59.85,-0.84263476,0,0.297756332
8,0,5,124.0812971,6,3,30,0,0.111270541,1,0,5,2,91.26761085,0.304637799,53.08333333,-0.435563314,0,0.310123089
8,0,5,123.5667484,6,3,30,0,0.265735878,1,0,5,7,90.15802172,0.648391416,47.43333333,-0.47421317,0,0.322380344
8,0,5,124.2715771,6,3,31,0,0.166687702,1,0,9,7,102.9580671,1.877521714,49.11666667,0.675317677,0,0.334942022
8,0,5,123.7786375,6,3,30,0,-0.114640431,1,0,9,6,102.9370388,0.280073774,35.6,-0.505465133,0,0.347818908
8,0,6,123.2604562,6,3,30,3,-0.114265872,1,0,9,6,101.7441183,0.154927129,33.65,0.054860763,0,0.358287975
8,0,6,124.0812971,6,3,30,3,-0.114078604,1,0,9,6,102.2536635,0.023571772,36.35,0.186138192,0,0.370531472
8,0,6,123.5667484,6,3,30,3,-0.113891344,1,0,9,6,103.1305603,0.740934214,29.35,0.416502796,0,0.383957662
8,0,6,124.2715771,6,3,31,3,-0.111270541,1,0,9,6,102.9580671,0.604865791,42.41666667,1.063867571,0,0.396874442
8,0,6,123.7786375,6,3,30,3,-0.111457691,1,0,9,7,102.9370388,0.482578813,32.41666667,0.898225942,0,0.414525707
8,0,6,123.2604562,6,3,30,3,0.179067107,1,0,9,7,101.7441183,1.048083339,29.95,0.511209446,0,0.427990663
8,0,6,124.0812971,6,3,30,3,-0.111832012,1,0,9,7,102.2536635,0.411894618,36.15,0.116138991,0,0.447017069
8,0,6,123.5667484,6,3,30,3,-0.112019185,1,0,9,7,103.1305603,0.520374328,31.33333333,0.016729799,0,0.458817464
8,0,6,124.2715771,6,3,31,3,-0.112206365,1,0,9,7,102.9580671,0.287888105,25.38333333,0.028195937,0,0.47467618
8,0,6,123.7786375,6,3,30,3,-0.1110834,1,0,9,6,102.9370388,-0.003789288,43.56666667,0.347818908,0,0.488193598
8,0,7,123.2604562,6,2,30,5,-0.112393553,1,0,69,6,104.2895567,0.695423122,23.75,1.641920599,0,0.501891827
8,0,7,124.0812971,6,2,30,5,-0.112767954,1,0,69,6,109.7812477,-0.552416051,27.63333333,1.353022639,0,0.518679525
8,0,7,123.5667484,6,2,30,5,-0.112955165,1,0,69,6,104.6592325,-0.40839534,22.11666667,0.059496964,0,0.533305056
8,0,7,124.2715771,6,2,31,5,-0.113142385,1,0,69,6,102.1227136,-0.48351249,18.26666667,0.116701085,0,0.547413801
8,0,7,123.7786375,6,3,30,5,-0.113516849,1,0,13,6,96.36809314,0.179639762,34.53333333,0.507376181,0,0.561490539
8,0,7,123.2604562,6,3,30,5,1.241843112,1,0,13,8,95.35497026,0.829250737,52.53333333,-0.878289462,0,0.573478934
8,0,7,124.0812971,6,3,30,5,-0.117075856,1,0,13,8,95.21106274,0.151331795,29.23333333,0.339083527,0,0.591908743
8,0,7,123.5667484,6,2,30,5,-0.11258075,1,0,41,8,102.861276,-0.00878024,13.45,0.455855493,0,0.605665672
8,0,7,124.2715771,6,2,31,5,-0.117263253,1,0,41,8,104.5867794,0.06135215,12.18333333,0.035227045,0,0.620198682
8,0,7,123.7786375,6,2,30,5,-0.119137684,1,0,10,8,79.00377288,-0.603002406,20.16666667,-0.110896267,0,0.633616519
8,0,7,123.2604562,6,2,30,5,-0.123452077,1,0,10,8,78.70273494,-0.769711549,23.5,-0.559718844,0,0.650081902
8,0,7,124.0812971,6,2,30,5,0.627564236,1,0,10,8,78.17604493,-0.566826914,35.3,-0.413428725,0,0.662881076
8,0,7,123.5667484,6,2,30,5,-0.122889073,1,0,10,8,78.41026522,-0.954457677,20.76666667,0.338668855,0,0.677654573
8,0,7,124.2715771,6,2,31,5,-0.122701422,1,0,10,7,78.85638288,-0.20534494,21.76666667,0.117450659,0,0.690642209
8,0,8,123.7786375,6,2,30,1,-0.122326146,1,0,10,7,79.00377288,-0.44071441,14,0.373503377,0,0.705385564
8,0,8,123.2604562,6,2,30,1,-0.122138522,1,0,10,7,78.70273494,-0.694224919,25.25,-0.616405885,0,0.720752815
8,0,8,124.0812971,6,2,30,1,-0.121763298,1,0,10,7,78.17604493,-0.920194876,17.8,-0.760748049,0,0.733612721
8,0,8,123.5667484,6,2,30,1,-0.120825388,1,0,10,7,78.41026522,-0.912915594,18.3,0.028380928,0,0.749631676
8,0,8,124.2715771,6,2,31,1,-0.120637831,1,0,10,8,78.85638288,-0.764053551,26.65,-0.186329558,0,0.766710024
8,0,8,123.7786375,6,2,30,1,-0.120450283,1,0,10,8,79.00377288,0.301800796,23.78333333,0.059125976,0,0.779818311
8,0,8,123.2604562,6,2,30,1,-0.117825496,1,0,10,8,78.70273494,-0.864075602,16.75,0.159663958,0,0.796677531
8,0,8,124.0812971,6,2,30,1,-0.118012926,1,0,10,8,78.17604493,-0.910369401,19.9,-0.267919186,0,0.812212032
8,0,8,123.5667484,6,2,30,1,-0.118387812,1,0,10,8,78.41026522,-0.755166533,22.61666667,-0.268912442,0,0.825585278
8,0,8,124.2715771,6,2,31,1,2.362557365,1,0,41,8,104.5867794,0.148874087,60.61666667,-1.281801681,0,0.84263476
8,0,8,123.7786375,6,2,30,1,-0.118762732,1,0,10,8,79.00377288,-0.611555332,21.86666667,0.37563021,0,0.858255004
8,0,8,123.2604562,6,2,30,1,-0.117638073,1,0,10,8,78.70273494,-0.897398187,17.85,-0.369047974,0,0.87510022
8,0,8,124.0812971,6,2,30,1,0.8388868,1,0,10,7,78.17604493,-0.149252078,36.05,-0.186903737,0,0.890003083
8,0,8,123.5667484,6,2,30,1,-0.118950204,1,0,10,7,78.41026522,-0.272293499,20.3,-0.188818561,0,-1.994287007
8,0,8,124.2715771,6,2,31,1,-0.119325173,1,0,41,7,104.5867794,-0.146984768,12.8,-0.227233263,0,-1.64467216
8,0,9,123.7786375,6,2,30,4,0.939503165,1,0,67,7,93.65124849,0.907834957,30.71666667,-0.347193204,0,-1.502656734
8,0,9,123.2604562,6,2,30,4,0.486552786,1,0,67,7,93.54558682,-0.904473733,24.11666667,-1.415789138,0,-1.402328955
8,0,9,124.0812971,6,2,30,4,-0.117450659,1,0,67,7,93.3291305,0.261178927,15.51666667,-0.511209446,0,-1.326330175
8,0,9,123.5667484,6,2,30,4,-0.110896267,1,0,67,7,91.30439711,-0.948970507,14.35,-0.290701798,0,-1.262227326
8,0,9,124.2715771,6,2,31,4,-0.110709141,1,0,67,7,93.76225166,-0.887559562,14.61666667,-0.370531472,0,-1.205497014
8,0,9,123.7786375,6,2,30,4,-0.10173597,1,0,67,2,93.65124849,-0.899469887,30.56666667,0.835533672,0,-1.158429229
8,0,9,123.2604562,6,2,30,4,-0.101922739,1,0,67,2,93.54558682,-0.939056526,19.38333333,1.088587674,0,-1.11857372
8,0,9,124.0812971,6,2,30,4,-0.102109515,1,0,67,2,93.3291305,-0.868381539,22.65,-0.139249364,0,-1.076063238
8,0,9,123.5667484,6,2,30,4,-0.102296298,1,0,67,2,91.30439711,-0.93240142,17.23333333,-0.475602811,0,-1.02799474
8,0,9,124.2715771,6,2,31,4,-0.101175705,1,0,67,2,93.76225166,-0.962797837,16.65,-0.370743534,0,-0.992603973
8,0,10,123.7786375,6,2,30,6,-0.102483089,1,0,67,8,93.65124849,-0.550411847,63.51666667,0.271497399,0,-0.960002932
8,0,10,123.2604562,6,2,30,6,0.288088932,1,0,4,2,93.03328294,-0.87311595,39.55,-0.849441401,0,-0.908256554
8,0,10,124.0812971,6,2,30,6,-0.102856691,1,0,4,2,93.32418119,-1.220797361,18.55,-0.892047499,0,-0.879890804
8,0,10,123.5667484,6,2,30,6,-0.103230322,1,0,4,2,93.84261156,-1.285643645,19.33333333,-0.270900549,0,-0.848681221
8,0,10,124.2715771,6,2,31,6,0.762068252,1,0,40,2,72.20161168,-0.649799897,60.68333333,-0.719510928,0,-0.825585278
8,0,11,123.7786375,6,2,30,2,-0.103417148,1,0,0,8,92.15811175,-0.754839672,19.61666667,-0.099121942,0,-0.796677531
8,0,11,123.2604562,6,2,30,2,0.277277001,1,0,0,8,91.86089555,-0.844140591,25.21666667,-0.47676225,0,-0.776769614
8,0,11,124.0812971,6,3,30,2,-0.103603982,1,0,13,6,95.21106274,0.486787027,45.85,0.118762732,0,-0.748336017
8,0,11,123.5667484,6,3,30,2,-0.103790823,1,0,13,6,97.08591419,0.300788759,38.41666667,0.539713964,0,-0.726369044
8,0,11,124.2715771,6,3,31,2,0.905312122,1,0,13,6,96.98472424,0.486084464,64.03333333,-0.791122999,0,-0.708126988
8,0,11,123.7786375,6,3,30,2,0.596645183,1,0,13,6,96.36809314,0.408613751,52.31666667,-0.594800063,0,-0.688263554
8,0,11,123.2604562,6,3,30,2,-0.102669886,1,0,13,2,95.35497026,0.301598339,33.6,-0.151710065,0,-0.668928913
8,0,11,124.0812971,6,3,30,2,-0.100802231,1,0,13,2,95.21106274,0.204188395,35.21666667,-0.229959883,0,-0.650081902
8,0,12,123.5667484,6,3,30,4,-0.099308613,1,0,9,2,103.1305603,0.299372942,33.91666667,-0.069891646,0,-0.633064396
8,0,12,124.2715771,6,2,31,4,-0.100615504,1,0,71,2,83.1603095,0.628661224,25.75,0.670376098,0,-0.615325483
8,0,12,123.7786375,6,2,30,4,-0.098188691,1,0,19,2,84.3303694,0.262564668,27.41666667,0.335769399,0,-0.597701363
8,0,12,123.2604562,6,2,30,4,-0.098375327,1,0,19,6,81.31203044,-0.809002719,31.9,-0.297554366,0,-0.581477147
8,0,12,124.0812971,6,2,30,4,-0.098561971,1,0,19,6,81.31469242,-0.746397226,19.16666667,-0.06952016,0,-0.546665827
8,0,12,123.5667484,6,3,30,4,-0.098935278,1,0,9,6,103.1305603,0.562250916,38.5,0.86018873,0,-0.519889794
8,0,12,124.2715771,6,3,31,4,-0.097815438,1,0,9,6,102.9580671,1.051421723,46.46666667,0.860964024,0,-0.504034267
58,1,12,95.46222881,6,3,24,4,-0.099121942,1,0,9,2,102.9370388,1.247937718,41.73333333,0.703260654,0,-0.489132386
58,1,12,95.96905285,6,3,23,4,-0.099495291,1,0,9,2,101.7441183,0.30544927,31.06666667,0.779478851,0,-0.473981741
58,1,6,95.62000979,13,3,23,3,-0.099681976,1,0,9,2,102.2536635,0.305246365,39.43333333,1.087983496,0,-0.458133219
58,0,6,95.26383762,13,2,23,3,0.500703573,1,0,4,2,93.84261156,-0.777445853,29.75,-1.131018911,0,-0.443411235
58,1,6,94.94172357,13,2,23,3,-0.100428784,1,0,4,2,93.47660895,-1.066166177,29.05,0.114453147,0,-0.42999038
58,1,6,95.46222881,13,2,24,3,-0.103977671,1,0,4,2,93.88142843,-1.232448297,14.41666667,-1.357663934,0,-0.400775245
58,1,6,95.96905285,13,2,23,3,-0.104164526,1,0,4,2,93.03328294,-1.292459857,20.56666667,-0.258410444,0,-0.385886926
58,1,6,95.62000979,13,2,23,3,-0.104351389,1,0,4,7,93.32418119,-1.730530895,12.23333333,-0.610481336,0,-0.371804341
58,1,6,95.26383762,13,2,23,3,-0.106033481,1,0,4,7,93.84261156,-1.723237259,18.16666667,-0.915901194,0,-0.358498152
58,1,6,94.94172357,13,2,23,3,-0.110334913,1,0,4,7,93.47660895,-1.801446056,11.2,-0.940845336,0,-0.344484954
58,1,6,95.46222881,13,2,24,3,-0.11014781,1,0,4,7,93.88142843,-1.716122484,11.61666667,-0.726995901,0,-0.331843423
58,0,6,95.96905285,13,2,23,3,0.074351006,1,0,17,6,92.33234328,-0.146418177,27.85,1.069055373,0,-0.318693154
58,1,6,95.62000979,13,2,23,3,-0.109773628,1,0,17,6,93.27301325,-0.116326348,15.23333333,-0.028935911,0,-0.305043484
58,1,6,95.26383762,14,2,23,4,-0.109025356,1,0,10,6,78.41026522,0.304434993,22.4,0.459958828,0,-0.292513031
58,1,6,94.94172357,14,2,23,4,-0.107903177,1,0,10,6,78.85638288,-0.730453877,25.61666667,-0.436010315,0,-0.279274251
58,1,6,95.46222881,14,2,24,4,-0.107716174,1,0,10,6,79.00377288,-0.359970278,16.06666667,0.057456732,0,-0.266331074
58,1,6,95.96905285,14,2,23,4,-0.107529178,1,0,10,6,78.70273494,-0.938610262,21.73333333,-0.295132653,0,-0.25308235
58,1,6,95.62000979,14,2,23,4,-0.10734219,1,0,10,6,78.17604493,-0.87589586,19.86666667,0.237378108,0,-0.237573674
58,1,6,95.26383762,14,2,23,4,-0.104725136,1,0,4,6,93.84261156,-0.743178318,24.03333333,0.112955165,0,-0.225676713
58,1,6,94.94172357,14,2,23,4,-0.10491202,1,0,4,7,93.47660895,-1.178705333,14.95,-1.014877332,0,-0.208045689
58,1,6,95.46222881,14,2,24,4,-0.105098912,1,0,4,7,93.88142843,-1.297403137,13.5,-1.016952673,0,-0.190159761
58,1,6,95.96905285,14,2,23,4,-0.105285811,1,0,4,7,93.03328294,-1.296409403,10.71666667,-1.055346364,0,-0.17830375
58,1,6,95.62000979,14,2,23,4,-0.105472717,1,0,4,7,93.32418119,-1.008703182,15.13333333,-0.750605074,0,-0.166877759
58,1,6,95.26383762,14,2,23,4,-0.105659631,1,0,4,7,93.84261156,-1.24531441,24.25,-0.367143002,0,-0.154359181
58,1,6,94.94172357,14,2,23,4,-0.104538258,1,0,4,7,93.47660895,-1.40899523,17.9,-0.817598384,0,-0.142454651
58,1,6,95.46222881,14,2,24,4,-0.106220417,1,0,4,7,93.88142843,-1.152109887,19.2,-0.788708179,0,-0.130590365
58,1,6,95.96905285,14,2,23,4,-0.106407361,1,0,4,7,93.03328294,-1.569049572,17.43333333,0.270900549,0,-0.118200365
58,1,6,95.62000979,14,2,23,4,-0.106968236,1,0,93,6,83.18451367,0.631961306,20.08333333,0.63278848,0,-0.104725136
58,1,6,95.26383762,14,2,23,4,-0.176968373,1,0,93,6,83.02562318,-0.623191299,17.11666667,0.677947205,0,-0.092406285
58,1,6,94.94172357,15,2,23,5,-0.177159103,1,0,93,6,84.66276725,-0.565044548,17.06666667,0.053377686,0,-0.081603858
58,1,6,95.46222881,15,2,24,5,-0.190926468,1,0,93,6,86.98509351,-0.551162905,20.66666667,-0.222566882,0,-0.068962968
58,1,6,95.96905285,15,2,23,5,-0.25209725,1,0,93,6,83.04327187,-0.14585168,21.23333333,0.306058138,0,-0.057456732
58,1,6,95.62000979,15,2,23,5,-0.251900289,1,0,21,8,85.66671007,0.199182962,32.63333333,-0.223149646,0,-0.045039563
58,0,6,95.26383762,15,2,23,5,1.536115609,1,0,21,8,84.76387425,0.303624023,54.3,-1.402328955,0,-0.033006352
58,0,6,94.94172357,15,2,23,5,0.79077746,1,0,21,8,88.46536744,0.837021628,49.55,0.112767954,0,-0.020797769
58,1,6,95.46222881,15,2,24,5,-0.251506425,1,0,0,8,92.15811175,-0.807226946,23.78333333,0.709960532,0,0.056344081
58,0,6,95.96905285,15,2,23,5,0.658020499,1,0,0,8,91.86089555,-0.494311232,37.58333333,-0.68264522,0,0.075094515
58,0,6,95.62000979,15,2,23,5,0.591121917,1,0,0,7,92.48266456,0.881496671,26.93333333,0.458133219,0,0.086816289
58,1,6,95.26383762,16,2,23,6,-0.250325301,1,0,0,7,92.25570776,0.275281961,16.41666667,0.374991804,0,0.099121942
58,1,6,94.94172357,16,2,23,6,-0.249931748,1,0,10,7,78.85638288,-0.804396252,12.08333333,-0.627290225,0,0.1110834
58,1,6,95.46222881,16,2,24,6,-0.249735001,1,0,10,7,79.00377288,-0.894510683,22,-0.296141278,0,0.123076732
58,1,6,95.96905285,16,2,23,6,-0.249538273,1,0,10,7,78.70273494,-0.758772703,14.66666667,-0.675026083,0,0.135482092
58,1,6,95.62000979,16,2,23,6,-0.248948205,1,0,10,7,78.17604493,-0.891228838,20.56666667,-0.622101786,0,0.147362547
58,0,6,95.26383762,16,2,23,6,0.408832202,1,0,10,8,78.41026522,0.200337167,26.33333333,0.183651672,0,0.158905589
58,1,6,94.94172357,16,2,23,6,-0.2467861,1,0,10,8,78.85638288,-0.889187396,17.63333333,0.11557697,0,0.171633123
58,1,6,95.46222881,16,2,24,6,-0.246982559,1,0,10,8,79.00377288,-0.827415229,31.5,0.155305817,0,0.183460495
58,0,6,95.96905285,16,2,23,6,0.179448864,1,0,10,8,78.70273494,-0.835162261,19.86666667,-0.17849457,0,0.196107665
58,1,6,95.62000979,16,2,23,6,-0.246000453,1,0,10,8,78.17604493,-0.717033787,26.96666667,0.185564176,0,0.210169835
58,1,6,95.26383762,16,2,23,6,-0.247375535,1,0,10,8,78.41026522,-0.708432248,24.1,0.270502757,0,0.222178457
58,1,6,94.94172357,16,2,23,6,-0.247768588,1,0,10,7,78.85638288,-0.737741238,16.95,-0.591384111,0,0.235423442
58,1,6,95.46222881,16,2,24,6,-0.24835831,1,0,10,7,79.00377288,-0.83035473,14.56666667,-0.366508603,0,0.248751554
58,1,6,95.96905285,16,2,23,6,-0.248554922,1,0,10,7,78.70273494,-0.793200214,17.26666667,-0.147362547,0,0.260981046
58,0,6,95.62000979,17,2,23,0,0.4529015,1,0,10,7,78.17604493,-0.707211999,25.21666667,-0.976523567,0,0.276877817
58,1,6,95.26383762,17,2,23,0,-0.25801527,1,0,10,7,78.41026522,-0.569890809,23.86666667,-0.068962968,0,0.290098478
58,1,6,94.94172357,17,2,23,0,-0.257620178,1,0,10,2,78.85638288,-0.740934214,18.11666667,-0.551413395,0,0.302610871
58,1,6,95.46222881,17,2,24,0,-0.257027689,1,0,10,2,79.00377288,-0.831091851,27.91666667,-0.885126595,0,0.315014609
58,1,6,95.96905285,17,2,23,0,-0.256632797,1,0,10,2,78.70273494,-1.020605745,16.28333333,-1.150023749,0,0.32792765
58,0,6,95.62000979,17,2,23,0,0.685301143,1,0,10,2,78.17604493,-1.019036812,36.61666667,-1.631156049,0,0.341574016
58,1,6,95.26383762,17,2,23,0,-0.256040609,1,0,10,2,78.41026522,-0.574506826,19.08333333,-0.398173362,0,0.354300597
58,0,6,94.94172357,17,2,23,0,0.282874935,1,0,10,2,78.85638288,-0.877091405,29.8,-0.650081902,0,0.367143002
58,0,6,95.46222881,17,2,24,0,0.749955984,1,0,10,2,79.00377288,-0.646704628,48.9,-0.791814645,0,0.380107675
58,0,6,95.96905285,17,2,23,0,2.495374665,1,0,10,2,78.70273494,1.239259143,99.53333333,0.419584759,0,0.39363298
58,1,6,95.62000979,17,2,23,0,-0.253673646,1,0,10,8,78.17604493,-0.798423435,20.2,-0.589812166,0,0.412332736
58,0,6,95.26383762,18,2,23,1,0.447017069,1,0,82,8,97.78264093,0.290902952,20.2,0.055602391,0,0.425551201
58,1,6,94.94172357,18,2,23,1,-0.253870784,1,0,82,8,101.3172496,-0.596645183,17.63333333,-0.348444884,0,0.445438092
58,1,6,95.46222881,18,2,24,1,-0.254067942,1,0,82,8,99.63216689,-0.248161717,18.86666667,0.117825496,0,0.458361253
58,1,6,95.96905285,18,2,23,1,-0.254265119,1,0,82,8,103.4955851,-0.397956783,13.13333333,0.719510928,0,0.475139393
58,1,6,95.62000979,18,2,23,1,-0.25485677,1,0,4,2,93.32418119,-1.429782787,18.38333333,-1.426939081,0,0.490072036
58,0,6,95.26383762,18,2,23,1,0.361654621,1,0,4,2,93.84261156,-1.605786359,35.28333333,-1.13703832,0,0.50355777
58,0,6,94.94172357,18,2,23,1,0.287085032,1,0,4,2,93.47660895,-1.249696178,27.31666667,-1.417163725,0,0.521586734
58,0,6,95.46222881,18,2,24,1,0.581995714,1,0,44,2,85.62544607,0.277077398,34.3,-0.400775245,0,0.536750528
58,1,6,95.96905285,18,2,23,1,-0.252688251,1,0,44,2,86.45387741,0.292513031,27.88333333,-0.789741974,1,0.551663955
58,0,6,95.62000979,18,2,23,1,0.29876653,1,0,44,2,86.79177428,-0.477226384,25.38333333,-1.702393228,0,0.5663173
58,1,6,95.26383762,18,2,23,1,-0.245607743,1,0,44,2,86.6284422,-0.205537751,21.8,-0.069148694,0,0.584073118
58,1,6,94.94172357,18,2,23,1,-0.245411417,1,0,44,2,85.38786958,-0.477690725,16.11666667,-0.751254797,0,0.597701363
58,1,6,95.46222881,18,2,24,1,-0.235814231,1,0,4,2,93.88142843,-0.776431761,16.98333333,-0.267323486,0,0.613438228
58,1,6,95.96905285,18,2,23,1,-0.236009652,1,0,4,2,93.03328294,-1.84228343,25.03333333,-1.012810696,0,0.627838341
58,1,6,95.62000979,18,2,23,1,-0.236205092,1,0,4,8,93.32418119,-0.930201308,12.33333333,-0.553168773,0,0.642224409
58,1,6,95.26383762,18,2,23,1,-0.236400549,1,0,4,8,93.84261156,-1.343911164,16.1,-0.679705445,0,0.657735551
58,1,6,94.94172357,18,2,23,1,-0.236596025,1,0,4,8,93.47660895,-1.436995005,17.33333333,-0.646704628,0,0.672697455
58,0,6,95.46222881,19,2,24,2,0.131906744,1,0,4,8,93.88142843,-1.252348449,17.11666667,-0.908256554,0,0.687373564
58,1,6,95.96905285,19,2,23,2,-0.236791518,1,0,4,8,93.03328294,-1.342787791,14.28333333,-1.054221722,0,0.702049266
58,1,6,95.62000979,19,2,23,2,-0.235618828,1,0,4,8,93.32418119,-1.426939081,14.48333333,-0.945795871,0,0.718271255
58,0,6,95.26383762,19,2,23,2,0.287687302,1,0,4,8,93.84261156,-1.191504897,16.16666667,-0.761737952,0,0.732031473
58,1,6,94.94172357,19,2,23,2,-0.237378108,1,0,4,6,93.47660895,-1.022705504,21.13333333,-0.850583516,0,0.748983532
58,1,6,95.46222881,19,2,24,2,-0.237573674,1,0,4,6,93.88142843,-1.253236467,24.61666667,-1.45802551,0,0.767042844
58,1,6,95.96905285,19,2,23,2,-0.237769258,1,0,4,6,93.03328294,-1.201562969,17.33333333,-1.152109887,0,0.78083777
58,1,6,95.62000979,19,2,23,2,-0.23796486,1,0,4,6,93.32418119,-1.705765648,25.23333333,-1.084374998,0,0.79772449
58,1,6,95.26383762,19,2,23,2,-0.23835612,1,0,4,6,93.84261156,-1.23498895,24.3,-0.553670936,0,0.814360903
58,1,6,94.94172357,19,2,23,2,-0.235228075,1,0,4,2,93.47660895,-1.143824657,21.58333333,-0.889595091,0,0.830723178
58,1,6,95.46222881,20,2,24,3,-0.232299708,1,0,4,2,93.88142843,-1.141097502,32.86666667,-0.988167608,0,0.846406543
58,1,6,95.96905285,20,2,23,3,-0.232494808,1,0,4,2,93.03328294,-1.399696988,28.13333333,0.058569525,0,0.864465727
58,1,6,95.62000979,20,2,23,3,-0.232885061,1,0,4,2,93.32418119,-1.05478371,23.31666667,-0.677654573,0,0.881496671
58,1,6,95.26383762,20,2,23,3,-0.233080215,1,0,10,2,78.41026522,-0.047077148,45.48333333,0.512891228,0,0.898225942
58,0,6,94.94172357,20,2,23,3,2.28175607,1,0,10,6,78.85638288,-0.900300733,49.28333333,-0.727309544,0,0.912915594
58,0,6,95.46222881,20,2,24,3,0.3589186,1,0,23,6,83.04370464,0.29211037,27.65,-1.251462401,0,0.928010165
58,1,6,95.96905285,20,2,23,3,-0.233861005,1,0,23,6,81.78963084,1.390634658,15.11666667,0.91547368,0,0.942640187
