NA_argon,groups_Categorify,CE_TE_groups_Categorify,ts_day,Cycle_Categorify,ts_month,crystal_supergroup_Categorify,TE_groups_Categorify,ts_weekday,argon,TE_Cycle_Categorify,crystal_type_Categorify,super_hero_group_Categorify,TE_crystal_type_Categorify,expected_final_factor_x,chemical_x,Unnamed_17,NA_Unnamed_17,NA_chemical_x
1,58,23,13,3,6,2,95.96905284641096,3,-0.10416452597738668,93.34573243852745,4,2,93.033282937449,-1.2924598573335286,20.56666667,-0.2584104437911192,0,0
1,58,23,13,3,6,2,95.6200097899432,3,-0.10435138853082136,93.26119072032759,4,7,93.3241811879286,-1.7305308949904084,12.23333333,-0.6104813361209347,0,0
1,58,23,13,3,6,2,95.26383762147269,3,-0.10603348109290033,93.15123991856626,4,7,93.84261156267154,-1.7232372594458065,18.16666667,-0.9159011939442926,0,0
1,58,23,13,3,6,2,94.94172356590727,3,-0.11033491260417984,93.17232502667328,4,7,93.47660895243686,-1.8014460555715928,11.2,-0.9408453357802813,0,0
1,58,24,13,3,6,2,95.46222881110675,3,-0.11014781007063197,93.18869600213468,4,7,93.88142842744621,-1.7161224841762044,11.61666667,-0.7269959008572577,0,0
0,58,23,13,3,6,2,95.96905284641096,3,0.07435100582820714,93.34573243852745,17,6,92.33234328138799,-0.14641817684837746,27.85,1.0690553728957126,0,0
1,58,23,13,3,6,2,95.6200097899432,3,-0.10977362812475322,93.26119072032759,17,6,93.27301324935023,-0.11632634781095412,15.23333333,-0.028935910720150948,0,0
1,58,23,14,3,6,2,95.26383762147269,4,-0.10902535633347689,93.15123991856626,10,6,78.41026521654165,0.30443499347460706,22.4,0.4599588275025821,0,0
1,58,23,14,3,6,2,94.94172356590727,4,-0.10790317725188808,93.17232502667328,10,6,78.85638287815175,-0.7304538770740056,25.61666667,-0.43601031495376985,0,0
1,58,24,14,3,6,2,95.46222881110675,4,-0.10771617389971949,93.18869600213468,10,6,79.00377287708359,-0.35997027811631455,16.06666667,0.05745673197801538,0,0
1,58,23,14,3,6,2,95.96905284641096,4,-0.10752917808097129,93.34573243852745,10,6,78.70273494117073,-0.9386102619433352,21.73333333,-0.2951326534224024,0,0
1,58,23,14,3,6,2,95.6200097899432,4,-0.10734218978196026,93.26119072032759,10,6,78.17604493392633,-0.8758958603484309,19.86666667,0.23737810757192745,0,0
1,58,23,14,3,6,2,95.26383762147269,4,-0.10472513551437322,93.15123991856626,4,6,93.84261156267154,-0.7431783175708663,24.03333333,0.11295516549674184,0,0
1,58,23,14,3,6,2,94.94172356590727,4,-0.10491201997173531,93.17232502667328,4,7,93.47660895243686,-1.1787053331125832,14.95,-1.0148773321663254,0,0
1,58,24,14,3,6,2,95.46222881110675,4,-0.10509891175765736,93.18869600213468,4,7,93.88142842744621,-1.2974031371275554,13.5,-1.0169526734346832,0,0
1,58,23,14,3,6,2,95.96905284641096,4,-0.10528581088577109,93.34573243852745,4,7,93.033282937449,-1.2964094033980107,10.71666667,-1.0553463643909284,0,0
1,58,23,14,3,6,2,95.6200097899432,4,-0.10547271736971145,93.26119072032759,4,7,93.3241811879286,-1.0087031824089003,15.13333333,-0.750605074084601,0,0
1,58,23,14,3,6,2,95.26383762147269,4,-0.10565963122311756,93.15123991856626,4,7,93.84261156267154,-1.2453144100878308,24.25,-0.36714300172184183,0,0
1,58,23,14,3,6,2,94.94172356590727,4,-0.10453825837194328,93.17232502667328,4,7,93.47660895243686,-1.4089952296805122,17.9,-0.8175983835036265,0,0
1,58,24,14,3,6,2,95.46222881110675,4,-0.10622041713657308,93.18869600213468,4,7,93.88142842744621,-1.1521098873392177,19.2,-0.7887081787605976,0,0
1,58,23,14,3,6,2,95.96905284641096,4,-0.10640736060430381,93.34573243852745,4,7,93.033282937449,-1.569049572143555,17.43333333,0.2709005493058702,0,0
1,58,23,14,3,6,2,95.6200097899432,4,-0.10696823568843446,93.26119072032759,93,6,83.18451366834947,0.6319613064997326,20.08333333,0.6327884795461827,0,0
1,58,23,14,3,6,2,95.26383762147269,4,-0.17696837348490096,93.15123991856626,93,6,83.02562317609754,-0.6231912994143561,17.11666667,0.6779472050812955,0,0
1,58,23,15,3,6,2,94.94172356590727,5,-0.17715910279227606,93.17232502667328,93,6,84.66276725282489,-0.5650445478989418,17.06666667,0.053377685587937956,0,0
1,58,24,15,3,6,2,95.46222881110675,5,-0.19092646764202734,93.18869600213468,93,6,86.98509351288766,-0.5511629045647307,20.66666667,-0.22256688210628217,0,0
1,58,23,15,3,6,2,95.96905284641096,5,-0.2520972502748002,93.34573243852745,93,6,83.04327187309552,-0.14585168009732713,21.23333333,0.3060581383054566,0,0
1,58,23,15,3,6,2,95.6200097899432,5,-0.25190028902724637,93.26119072032759,21,8,85.66671007364985,0.19918296162928587,32.63333333,-0.22314964577530066,0,0
0,58,23,15,3,6,2,95.26383762147269,5,1.5361156086113763,93.15123991856626,21,8,84.763874246789,0.30362402274532696,54.3,-1.4023289546785478,0,0
0,58,23,15,3,6,2,94.94172356590727,5,0.790777460242153,93.17232502667328,21,8,88.46536743851226,0.8370216275867237,49.55,0.11276795355596693,0,0
1,58,24,15,3,6,2,95.46222881110675,5,-0.25150642514008575,93.18869600213468,0,8,92.15811175045754,-0.8072269460004068,23.78333333,0.7099605323369679,0,0
0,58,23,15,3,6,2,95.96905284641096,5,0.6580204993824477,93.34573243852745,0,8,91.86089555211625,-0.494311231778233,37.58333333,-0.6826452203244856,0,0
0,58,23,15,3,6,2,95.6200097899432,5,0.591121917416343,93.26119072032759,0,7,92.48266455676082,0.8814966711271414,26.93333333,0.4581332191257724,0,0
1,58,23,16,3,6,2,95.26383762147269,6,-0.2503253009647376,93.15123991856626,0,7,92.25570775697581,0.27528196102550906,16.41666667,0.3749918043201077,0,0
1,58,23,16,3,6,2,94.94172356590727,6,-0.24993174822569295,93.17232502667328,10,7,78.85638287815175,-0.8043962517213296,12.08333333,-0.6272902248558554,0,0
1,58,24,16,3,6,2,95.46222881110675,6,-0.24973500089275805,93.18869600213468,10,7,79.00377287708359,-0.894510683130067,22.0,-0.2961412779336568,0,0
1,58,23,16,3,6,2,95.96905284641096,6,-0.2495382728921641,93.34573243852745,10,7,78.70273494117073,-0.7587727034641377,14.66666667,-0.6750260834353161,0,0
1,58,23,16,3,6,2,95.6200097899432,6,-0.24894820469425416,93.26119072032759,10,7,78.17604493392633,-0.8912288381690038,20.56666667,-0.6221017857305126,0,0
0,58,23,16,3,6,2,95.26383762147269,6,0.4088322015276248,93.15123991856626,10,8,78.41026521654165,0.20033716685333158,26.33333333,0.1836516715005208,0,0
1,58,23,16,3,6,2,94.94172356590727,6,-0.24678610014762345,93.17232502667328,10,8,78.85638287815175,-0.8891873959346128,17.63333333,0.1155769703516093,0,0
1,58,24,16,3,6,2,95.46222881110675,6,-0.24698255948764125,93.18869600213468,10,8,79.00377287708359,-0.8274152287403725,31.5,0.15530581697260556,0,0
0,58,23,16,3,6,2,95.96905284641096,6,0.17944886438517188,93.34573243852745,10,8,78.70273494117073,-0.83516226102441,19.86666667,-0.17849456974328104,0,0
1,58,23,16,3,6,2,95.6200097899432,6,-0.2460004530811006,93.26119072032759,10,8,78.17604493392633,-0.7170337866409252,26.96666667,0.18556417630209956,0,0
1,58,23,16,3,6,2,95.26383762147269,6,-0.2473755353877396,93.15123991856626,10,8,78.41026521654165,-0.7084322479877453,24.1,0.2705027569339578,0,0
1,58,23,16,3,6,2,94.94172356590727,6,-0.24776858770713855,93.17232502667328,10,7,78.85638287815175,-0.7377412377274534,16.95,-0.5913841111684638,0,0
1,58,24,16,3,6,2,95.46222881110675,6,-0.24835830980326926,93.18869600213468,10,7,79.00377287708359,-0.8303547299667263,14.56666667,-0.3665086033547834,0,0
1,58,23,16,3,6,2,95.96905284641096,6,-0.24855492220890102,93.34573243852745,10,7,78.70273494117073,-0.7932002136789782,17.26666667,-0.14736254716684405,0,0
0,58,23,17,3,6,2,95.6200097899432,0,0.4529014998899146,93.26119072032759,10,7,78.17604493392633,-0.7072119990879145,25.21666667,-0.9765235674089452,0,0
1,58,23,17,3,6,2,95.26383762147269,0,-0.2580152703795717,93.15123991856626,10,7,78.41026521654165,-0.5698908093695156,23.86666667,-0.06896296798080573,0,0
1,58,23,17,3,6,2,94.94172356590727,0,-0.25762017753597555,93.17232502667328,10,2,78.85638287815175,-0.7409342144442221,18.11666667,-0.5514133953764487,0,0
1,58,24,17,3,6,2,95.46222881110675,0,-0.2570276889939825,93.18869600213468,10,2,79.00377287708359,-0.8310918508963513,27.91666667,-0.8851265952235279,0,0
1,58,23,17,3,6,2,95.96905284641096,0,-0.2566327968875706,93.34573243852745,10,2,78.70273494117073,-1.0206057450956694,16.28333333,-1.1500237486407292,0,0
0,58,23,17,3,6,2,95.6200097899432,0,0.6853011433860764,93.26119072032759,10,2,78.17604493392633,-1.0190368119834152,36.61666667,-1.6311560488382741,0,0
1,58,23,17,3,6,2,95.26383762147269,0,-0.25604060872119316,93.15123991856626,10,2,78.41026521654165,-0.5745068262801355,19.08333333,-0.3981733624042346,0,0
0,58,23,17,3,6,2,94.94172356590727,0,0.2828749349087814,93.17232502667328,10,2,78.85638287815175,-0.8770914047495317,29.8,-0.6500819022445743,0,0
0,58,24,17,3,6,2,95.46222881110675,0,0.7499559839027972,93.18869600213468,10,2,79.00377287708359,-0.6467046279512816,48.9,-0.7918146449632578,0,0
0,58,23,17,3,6,2,95.96905284641096,0,2.4953746654867546,93.34573243852745,10,2,78.70273494117073,1.239259142656302,99.53333333,0.4195847589570713,0,0
1,58,23,17,3,6,2,95.6200097899432,0,-0.2536736460825173,93.26119072032759,10,8,78.17604493392633,-0.7984234353491152,20.2,-0.5898121656635061,0,0
0,58,23,18,3,6,2,95.26383762147269,1,0.44701706948885794,93.15123991856626,82,8,97.78264093209755,0.29090295185133963,20.2,0.05560239111353732,0,0
1,58,23,18,3,6,2,94.94172356590727,1,-0.25387078407514263,93.17232502667328,82,8,101.31724955364345,-0.5966451825346375,17.63333333,-0.34844488357047565,0,0
1,58,24,18,3,6,2,95.46222881110675,1,-0.2540679418023014,93.18869600213468,82,8,99.63216689435163,-0.24816171659705805,18.86666667,0.11782549563600073,0,0
1,58,23,18,3,6,2,95.96905284641096,1,-0.25426511928327555,93.34573243852745,82,8,103.49558509528602,-0.397956782528958,13.13333333,0.719510927558052,0,0
1,58,23,18,3,6,2,95.6200097899432,1,-0.25485677044208976,93.26119072032759,4,2,93.3241811879286,-1.4297827872565745,18.38333333,-1.426939080500692,0,0
0,58,23,18,3,6,2,95.26383762147269,1,0.36165462128199016,93.15123991856626,4,2,93.84261156267154,-1.6057863592279582,35.28333333,-1.1370383201568204,0,0
0,58,23,18,3,6,2,94.94172356590727,1,0.2870850315410918,93.17232502667328,4,2,93.47660895243686,-1.249696178220099,27.31666667,-1.4171637253928184,0,0
0,58,24,18,3,6,2,95.46222881110675,1,0.5819957136978116,93.18869600213468,44,2,85.62544607019932,0.27707739786164065,34.3,-0.4007752445563063,0,0
1,58,23,18,3,6,2,95.96905284641096,1,-0.25268825146335394,93.34573243852745,44,2,86.45387741274901,0.2925130314341398,27.88333333,-0.7897419740971556,0,1
0,58,23,18,3,6,2,95.6200097899432,1,0.29876653019229205,93.26119072032759,44,2,86.79177427746099,-0.4772263843486896,25.38333333,-1.702393228005461,0,0
1,58,23,18,3,6,2,95.26383762147269,1,-0.2456077434603289,93.15123991856626,44,2,86.62844219705691,-0.20553775061481394,21.8,-0.06914869395388373,0,0
1,58,23,18,3,6,2,94.94172356590727,1,-0.24541141706223474,93.17232502667328,44,2,85.38786957915111,-0.4776907245496455,16.11666667,-0.7512547973704514,0,0
1,58,24,18,3,6,2,95.46222881110675,1,-0.23581423086877457,93.18869600213468,4,2,93.88142842744621,-0.7764317605069805,16.98333333,-0.2673234855555188,0,0
1,58,23,18,3,6,2,95.96905284641096,1,-0.23600965223128922,93.34573243852745,4,2,93.033282937449,-1.8422834295753188,25.03333333,-1.0128106964950374,0,0
1,58,23,18,3,6,2,95.6200097899432,1,-0.2362050916216526,93.26119072032759,4,8,93.3241811879286,-0.9302013079665082,12.33333333,-0.553168773038175,0,0
1,58,23,18,3,6,2,95.26383762147269,1,-0.23640054905812427,93.15123991856626,4,8,93.84261156267154,-1.3439111642977346,16.1,-0.6797054445445366,0,0
1,58,23,18,3,6,2,94.94172356590727,1,-0.236596024558974,93.17232502667328,4,8,93.47660895243686,-1.4369950050053988,17.33333333,-0.6467046279512816,0,0
0,58,24,19,3,6,2,95.46222881110675,2,0.13190674393313892,93.18869600213468,4,8,93.88142842744621,-1.2523484490870944,17.11666667,-0.9082565540680968,0,0
1,58,23,19,3,6,2,95.96905284641096,2,-0.23679151814248278,93.34573243852745,4,8,93.033282937449,-1.3427877911707422,14.28333333,-1.0542217223891506,0,0
1,58,23,19,3,6,2,95.6200097899432,2,-0.2356188275158598,93.26119072032759,4,8,93.3241811879286,-1.426939080500692,14.48333333,-0.9457958713978895,0,0
0,58,23,19,3,6,2,95.26383762147269,2,0.287687302075165,93.15123991856626,4,8,93.84261156267154,-1.191504897229251,16.16666667,-0.7617379523238984,0,0
1,58,23,19,3,6,2,94.94172356590727,2,-0.23737810757192762,93.17232502667328,4,6,93.47660895243686,-1.0227055039595563,21.13333333,-0.8505835162544707,0,0
1,58,24,19,3,6,2,95.46222881110675,2,-0.2375736736690903,93.18869600213468,4,6,93.88142842744621,-1.2532364674455032,24.61666667,-1.4580255104733364,0,0
1,58,23,19,3,6,2,95.96905284641096,2,-0.2377692579404744,93.34573243852745,4,6,93.033282937449,-1.2015629686238385,17.33333333,-1.1521098873392177,0,0
1,58,23,19,3,6,2,95.6200097899432,2,-0.23796486040442422,93.26119072032759,4,6,93.3241811879286,-1.7057656477395338,25.23333333,-1.0843749977207768,0,0
1,58,23,19,3,6,2,95.26383762147269,2,-0.23835611998345269,93.15123991856626,4,6,93.84261156267154,-1.234988949674221,24.3,-0.5536709358220098,0,0
1,58,23,19,3,6,2,94.94172356590727,2,-0.23522807476588672,93.17232502667328,4,2,93.47660895243686,-1.1438246567249324,21.58333333,-0.8895950913602954,0,0
1,58,24,20,3,6,2,95.46222881110675,3,-0.23229970835276692,93.18869600213468,4,2,93.88142842744621,-1.1410975015236537,32.86666667,-0.9881676079922441,0,0
1,58,23,20,3,6,2,95.96905284641096,3,-0.23249480832440308,93.34573243852745,4,2,93.033282937449,-1.3996969884746,28.13333333,0.058569525376850576,0,0
1,58,23,20,3,6,2,95.6200097899432,3,-0.23288506138865825,93.26119072032759,4,2,93.3241811879286,-1.0547837098622785,23.31666667,-0.677654572550967,0,0
1,58,23,20,3,6,2,95.26383762147269,3,-0.2330802145174307,93.15123991856626,10,2,78.41026521654165,-0.04707714810732504,45.48333333,0.512891228117485,0,0
0,58,23,20,3,6,2,94.94172356590727,3,2.2817560698769768,93.17232502667328,10,6,78.85638287815175,-0.9003007333406644,49.28333333,-0.727309543637178,0,0
0,58,24,20,3,6,2,95.46222881110675,3,0.35891860049841373,93.18869600213468,23,6,83.0437046416246,0.2921103696614751,27.65,-1.2514624014922429,0,0
1,58,23,20,3,6,2,95.96905284641096,3,-0.23386100476575802,93.34573243852745,23,6,81.78963084301358,1.3906346575914756,15.11666667,0.9154736799232568,0,0
1,58,23,20,3,6,2,95.6200097899432,3,-0.23425150678355405,93.26119072032759,23,6,81.52368498064487,0.6272902248558554,14.53333333,0.7213745936486405,0,0
1,58,23,20,3,6,2,95.26383762147269,3,-0.23444678457935533,93.15123991856626,23,6,80.74818540334383,0.2911041291650852,17.45,0.3499065574944639,0,0
0,58,23,20,3,6,2,94.94172356590727,3,0.681762050325018,93.17232502667328,21,6,88.46536743851226,1.2375456470450052,40.3,-0.43892008462930737,0,0
0,58,24,20,3,6,2,95.46222881110675,3,0.6987285245096514,93.18869600213468,21,6,86.6858728079386,0.8851265952235279,34.63333333,-0.3990400558433216,0,0
0,58,23,20,3,6,2,95.96905284641096,3,0.2744845591184803,93.34573243852745,21,2,86.96713406770425,0.29452776695669436,34.1,-0.9163290430230622,0,0
0,58,23,20,3,6,2,95.6200097899432,3,0.7842477500377545,93.26119072032759,21,2,85.66671007364985,0.010628838704467963,39.25,-1.3623644690432044,0,0
1,58,23,20,3,6,2,95.26383762147269,3,-0.24521510958062046,93.15123991856626,21,2,84.763874246789,-0.10734218978196026,23.46666667,-0.6820563221021904,0,0
0,58,23,21,3,6,2,94.94172356590727,4,0.19361171708135871,93.17232502667328,21,2,88.46536743851226,-0.13906090725526354,38.88333333,-0.8266825841814303,0,0
1,58,24,21,3,6,3,95.46222881110675,4,-0.24482255129175365,93.18869600213468,9,2,102.9370388055104,0.42643769067369114,40.5,-0.4384719449365616,0,0
1,58,23,21,3,6,3,95.96905284641096,4,-0.2446263004469907,93.34573243852745,9,2,101.74411830559394,0.27289080071523886,43.7,0.4184831456303355,0,0
1,58,23,21,3,6,3,95.6200097899432,4,-0.24443006844368667,93.26119072032759,9,2,102.25366345091926,0.2718954057591658,39.03333333,0.23816048107929502,0,0
1,58,23,21,3,6,3,95.26383762147269,4,-0.24423385526311406,93.15123991856626,9,2,103.13056032956172,0.4308802478911479,41.95,0.19553146102580438,0,0
0,58,23,21,3,6,3,94.94172356590727,4,1.3210006054618153,93.17232502667328,9,7,102.95806712283171,1.6182108775315258,53.25,-0.4776907245496455,0,0
1,58,24,21,3,6,3,95.46222881110675,4,-0.24384148529531086,93.18869600213468,9,7,102.9370388055104,0.27070164241104,43.3,-0.447017069488858,0,0
1,58,23,21,3,6,3,95.96905284641096,4,-0.24364532847068163,93.34573243852745,9,7,101.74411830559394,0.21016983518466564,32.36666667,0.41804278468857053,0,0
1,58,23,21,3,6,3,95.6200097899432,4,-0.24344919039398707,93.26119072032759,9,6,102.25366345091926,0.48772452644151204,44.75,0.6738608555243573,0,0
0,58,23,21,3,6,3,95.26383762147269,4,0.8201283232667216,93.15123991856626,5,6,90.15802171687832,1.5583909362071025,70.25,-0.0676630186487423,0,0
0,58,23,22,3,6,3,94.94172356590727,5,0.8433871973479636,93.17232502667328,5,6,90.97723630377767,1.119867476429607,33.05,-0.5955903319792696,0,0
0,58,24,22,3,6,3,95.46222881110675,5,0.0819760241274783,93.18869600213468,5,6,91.30650224945988,0.4938393345669167,52.71666667,-0.3975237347273156,0,0
0,55,24,7,2,10,3,79.47040019138642,0,1.193036637832688,92.42616247418691,29,7,104.32523865759254,0.3264875344175431,53.41666667,-1.227414198415991,0,0
0,55,24,7,2,10,2,79.19078930839636,0,0.9154736799232568,92.35859821148172,21,8,85.66671007364985,-0.06376452463654207,43.33333333,-0.9808589421417867,0,0
0,55,24,7,2,10,2,78.90417329710795,0,1.478780489353341,92.23435536564114,21,8,84.763874246789,0.18460775509246158,44.8,-1.4627042099976026,0,0
0,55,24,7,2,10,3,78.65102308375235,0,0.9562995640283327,92.30474856040735,27,8,98.84029080544629,0.8691679029416114,50.75,-0.29593950488790494,0,0
0,55,23,7,2,10,3,79.04645313251685,0,0.2864829692036528,92.53362390218228,27,8,96.49648857761655,-0.1368001942986222,43.28333333,0.3476103097275072,0,0
0,55,24,7,2,10,3,79.47040019138642,0,-0.24246878057642085,92.42616247418691,27,8,97.4191702296352,-0.2059234182226938,46.56666667,-0.19284421969961585,0,0
0,55,24,7,2,10,3,79.19078930839636,0,0.48164597572971624,92.35859821148172,27,8,100.66663009204582,-0.10846423264580772,46.41666667,-0.5481623884670731,0,0
0,55,24,7,2,10,3,78.90417329710795,0,-0.24207674723229086,92.23435536564114,27,7,98.41081604599437,0.3279276500750162,36.73333333,-0.7192008022380626,0,0
0,55,24,7,2,10,3,78.65102308375235,0,-0.23933458858709847,92.30474856040735,27,7,98.84029080544629,1.0843749977207768,45.75,0.26970742879645815,0,0
0,55,23,7,2,11,3,79.04645313251685,3,0.5822551143051418,92.53362390218228,27,3,96.49648857761655,-0.4099250386376657,41.28333333,-1.0409292358047981,0,0
0,55,24,7,2,11,3,79.47040019138642,3,-0.24011769347445835,92.42616247418691,27,3,97.4191702296352,-0.2605853447030396,31.6,-0.0665489585148747,0,0
0,55,24,7,2,11,3,79.19078930839636,3,-0.24031351568397047,92.35859821148172,27,3,100.66663009204582,0.7554935546802396,39.88333333,0.6709557595508132,0,0
0,55,24,7,2,11,3,78.90417329710795,3,0.4443116092121447,92.23435536564114,27,3,98.41081604599437,0.7703804401465812,36.75,-0.8183201546706694,0,0
0,55,24,7,2,11,3,78.65102308375235,3,0.4654541699627559,92.30474856040735,27,5,98.84029080544629,-0.13265916552963708,58.55,-0.6441813227372246,0,0
0,55,23,7,2,11,3,79.04645313251685,3,0.38781906600527744,92.53362390218228,27,5,96.49648857761655,0.07119199738975225,57.05,-0.5940105364586306,0,0
0,55,24,7,2,11,3,79.47040019138642,3,0.10827720661123935,92.42616247418691,27,5,97.4191702296352,0.7693773612869569,59.1,1.2307633263452271,0,0
0,55,24,7,2,11,3,79.19078930839636,3,0.22159594494453122,92.35859821148172,27,5,100.66663009204582,0.011922900264716856,53.41666667,-0.37265359042577934,0,0
0,55,24,7,2,11,3,78.90417329710795,3,0.4795501500245291,92.23435536564114,27,5,98.41081604599437,0.49171851167073594,54.23333333,-0.07323589546570815,0,0
0,55,24,7,2,11,3,78.65102308375235,3,0.3268988576050156,92.30474856040735,27,5,98.84029080544629,0.18441651142824175,45.0,-0.7525561504050848,0,0
0,55,23,7,2,11,3,79.04645313251685,3,0.8277818843376343,92.53362390218228,45,4,96.35582243189926,-0.19802928686068078,47.05,-0.44905046563828677,0,0
0,55,24,7,2,12,3,79.47040019138642,5,-0.2593987308312299,92.42616247418691,45,4,96.55786918329065,0.6918344722807065,50.21666667,0.6191132084627957,0,0
0,55,24,7,2,12,3,79.19078930839636,5,-0.26315886613503225,92.35859821148172,45,4,89.17224007459969,-0.25722516510418847,39.66666667,0.918903212075092,0,0
0,55,24,7,2,12,2,78.90417329710795,5,0.3696835596706578,92.23435536564114,11,5,94.34580898307388,-0.5921711807830531,34.65,0.11688846661094315,0,0
0,55,24,7,2,12,2,78.65102308375235,5,0.4429613167502871,92.30474856040735,11,5,94.59831892212736,-0.7151816904203274,22.85,-0.7849319375414424,0,0
0,55,23,7,2,12,2,79.04645313251685,5,0.22004331323804577,92.53362390218228,11,5,94.14088035466841,-1.0185149475320248,34.68333333,0.39514462889895424,0,0
0,55,24,7,2,12,2,79.47040019138642,5,-0.27927425054291555,92.42616247418691,11,5,93.62931477242863,-0.9731768146899193,22.06666667,-0.3397057536320042,0,0
0,55,24,7,2,12,2,79.19078930839636,5,0.4064313880993115,92.35859821148172,11,5,93.43983953296775,-0.3359763156329552,29.7,-0.21326289738188034,0,0
0,55,24,7,2,12,2,78.90417329710795,5,-0.27887462284968645,92.23435536564114,11,4,94.34580898307388,-1.0453190899699456,17.28333333,0.029305909176307727,0,0
0,55,24,7,2,12,2,78.65102308375235,5,0.28307518729493436,92.30474856040735,11,4,94.59831892212736,-1.1619803372602118,18.58333333,-0.8598014701173657,0,0
0,55,23,13,2,7,2,79.04645313251685,5,0.542438797534411,92.53362390218228,11,4,94.14088035466841,-0.9284476804220922,26.68333333,-1.0916205526009022,0,0
0,55,24,13,2,7,2,79.47040019138642,5,-0.27847508421044903,92.42616247418691,11,4,93.62931477242863,-0.6600181363960583,21.61666667,-0.01802408641026948,0,0
0,55,24,13,2,7,2,79.19078930839636,5,0.3052463648395212,92.35859821148172,11,4,93.43983953296775,-1.0802004615154106,16.98333333,-0.8887799958883688,0,0
0,55,24,13,2,7,2,78.90417329710795,5,-0.27787594286217804,92.23435536564114,11,2,94.34580898307388,-1.0031103304763176,29.31666667,0.3028134511905704,0,0
0,55,24,13,2,7,2,78.65102308375235,5,-0.277676273425446,92.30474856040735,11,2,94.59831892212736,-0.9137669608396742,32.2,-0.2935201013340765,0,0
0,55,23,13,2,7,2,79.04645313251685,5,-0.2774766261269905,92.53362390218228,11,2,94.14088035466841,-0.9150465002795563,26.61666667,-0.1180129262197555,0,0
0,55,24,13,2,7,2,79.47040019138642,5,0.5990234658365152,92.42616247418691,44,2,86.45387741274901,0.27747662612699037,38.8,-0.06506380144399902,0,0
0,55,24,13,2,7,2,79.19078930839636,5,-0.27727700094599084,92.35859821148172,44,2,86.79177427746099,0.012477510047865436,30.06666667,0.3026108705020821,0,0
0,55,24,13,2,7,2,78.90417329710795,5,-0.27707739786164065,92.23435536564114,44,2,86.62844219705691,-0.0667346236579005,29.26666667,0.5942736296818564,0,0
0,55,24,13,2,7,2,78.65102308375235,5,0.07528040561492587,92.30474856040735,44,5,85.38786957915111,-0.5516639554048706,31.46666667,1.4171637253928175,0,0
0,55,23,14,2,7,2,79.04645313251685,6,-0.276877816853147,92.53362390218228,44,5,85.62544607019932,-0.5589606219273859,29.53333333,-0.15019724297585157,0,0
0,55,24,14,2,7,2,79.47040019138642,6,-0.2740859890883457,92.42616247418691,44,5,86.45387741274901,-0.5138535502207581,32.01666667,-0.059867967895023376,0,0
0,55,24,14,2,7,2,79.19078930839636,6,0.23151948511485648,92.35859821148172,6,5,92.92346630894006,0.3223803444061028,28.55,0.1600432109429143,0,0
0,55,24,14,2,7,2,78.90417329710795,6,-0.274285263210306,92.23435536564114,6,5,92.03736542299193,0.1959155823697753,14.73333333,0.6785328187538678,0,0
0,55,24,14,2,7,2,78.65102308375235,6,0.8040433205432084,92.30474856040735,6,2,92.9340524947378,0.7105727754907321,36.38333333,0.053563057232077035,0,0
0,55,23,14,2,7,2,79.04645313251685,6,1.0046294260806836,92.53362390218228,0,2,92.15811175045754,-0.1494410899256855,22.36666667,0.154169886960668,0,0
0,55,24,14,2,7,2,79.47040019138642,6,-0.2752819610255092,92.42616247418691,0,2,91.86089555211625,0.07323589546570805,22.63333333,-0.3419895087022867,0,0
0,55,24,14,2,7,2,79.19078930839636,6,-0.2756807932325402,92.35859821148172,0,2,92.48266455676082,1.2409799464228979,10.81666667,0.2693098927059231,0,0
0,55,24,14,2,7,2,78.90417329710795,6,1.098364510331389,92.23435536564114,0,2,92.25570775697581,1.242708131230173,35.5,-1.155609234539062,0,0
0,55,24,14,2,7,2,78.65102308375235,6,-0.2764787209806289,92.30474856040735,0,2,91.78348512423064,-0.06896296798080573,32.65,0.8551743269965048,0,0
0,55,23,14,2,7,2,79.04645313251685,6,-0.2766782578997314,92.53362390218228,0,2,92.15811175045754,-0.2536736460825173,34.3,0.5155399084644313,0,0
0,55,24,14,2,7,2,79.47040019138642,6,-0.28027371048637073,92.42616247418691,0,5,91.86089555211625,-0.40752208448409716,19.63333333,-0.2730899445517355,0,0
0,55,24,15,2,7,2,79.19078930839636,0,1.013326544222415,92.35859821148172,34,5,111.54810791089207,0.644461284646954,44.26666667,0.5157810561017703,0,0
0,55,24,15,2,7,2,78.90417329710795,0,-0.28047366962176,92.23435536564114,34,5,111.72558445544269,-0.5506621303129047,23.93333333,0.5466658270556944,0,0
0,55,24,15,2,7,3,78.65102308375235,0,0.7377412377274534,92.30474856040735,2,5,83.66167561528081,1.5501119676692268,60.46666667,0.674443240547468,0,0
0,55,23,15,2,7,3,79.04645313251685,0,1.1493305884417762,92.53362390218228,2,5,83.83353863936696,0.07918532423615494,39.48333333,-1.1563125103038017,0,0
0,55,24,15,2,7,3,79.47040019138642,0,-0.28688432099098915,92.42616247418691,2,3,83.18506814805723,1.3588334470687955,29.25,0.38674529817154474,0,0
0,55,24,15,2,7,3,79.19078930839636,0,-0.28668363355233734,92.35859821148172,2,3,83.09040465897598,0.7342462484331364,39.13333333,0.2410969890272435,0,0
0,55,24,15,2,7,3,78.90417329710795,0,0.24364532847068163,92.23435536564114,2,3,85.0574356602052,0.6447413476171943,29.8,-0.292110369661475,0,0
