groups_Categorify,NA_argon,ts_month,place,TE_groups_Categorify,ts_weekday,crystal_type_Categorify,tracking,TE_crystal_type_Categorify,argon,crystal_supergroup_Categorify,CE_TE_groups_Categorify,Cycle_Categorify,super_hero_group_Categorify,NA_first_factor_x,TE_Cycle_Categorify,expected_final_factor_x,chemical_x,first_factor_x,NA_chemical_x
5,0,8,1,95.79359716331571,6,20,92321,105.89350588683838,-0.23054460217499903,2,31,3,4,0,93.15123991856626,-0.6289357075131441,23.43333333,0.055973228288732454,0
5,0,8,1,95.39591994059467,6,20,92341,104.07482275776567,-0.23034967822139363,2,31,3,4,0,93.17232502667328,-0.6709557595508132,13.38333333,-0.18977649104485053,0
5,0,8,1,95.01373579782174,6,20,92361,105.38486223322084,-0.23015477177064886,2,31,3,2,0,93.18869600213468,-0.6738608555243573,24.58333333,0.5597188444116509,0
5,0,8,1,95.64136063739818,6,20,92371,103.38563762503964,-0.2299598828048163,2,31,3,2,0,93.34573243852745,0.01636001258214062,30.46666667,1.1356935503976004,0
5,0,8,1,95.18048608406272,6,20,92381,105.74272766568332,-0.22976501130595703,2,31,3,2,0,93.26119072032759,-0.47583459641981735,15.85,-0.11857526777869402,0
5,0,8,1,95.79359716331571,6,20,92391,105.89350588683838,-0.22957015725614283,2,31,3,2,0,93.15123991856626,-0.6706658726744278,32.06666667,0.7600889417015733,0
5,0,8,1,95.39591994059467,6,20,92401,104.07482275776567,-0.22937532063745503,2,31,3,2,0,93.17232502667328,-0.7017467412840924,28.68333333,0.6264687561769232,0
5,0,8,1,95.01373579782174,6,20,92411,105.38486223322084,-0.22898569962183632,2,31,3,2,0,93.18869600213468,-0.7023519201481994,30.5,0.8175983835036265,0
5,0,8,1,95.64136063739818,6,20,92421,103.38563762503964,-0.22879091518911904,2,31,3,2,0,93.34573243852745,-0.6700864368080887,27.31666667,0.5877207609821555,0
5,0,8,1,95.18048608406272,6,20,92431,105.74272766568332,-0.2285961481159558,2,31,3,2,0,93.26119072032759,-0.7032606542922374,14.25,0.2957377559360687,0
5,0,8,1,95.79359716331571,6,12,92441,78.98672538944352,-0.22840139838447845,2,31,3,2,0,93.15123991856626,0.26335697334504354,15.8,0.1159516428026389,0
5,0,8,1,95.39591994059467,6,34,92451,113.88476228009641,0.13491733539296263,2,31,3,5,0,93.17232502667328,0.010813702361106547,30.65,0.5612372236904595,0
5,0,8,1,95.01373579782174,6,34,92461,114.09226782375583,-0.22548222129498835,2,31,3,5,0,93.18869600213468,-0.5866769846343396,27.13333333,1.434092196400116,0
5,0,8,1,95.64136063739818,6,34,92471,112.48173401815947,-0.22567671303854442,2,31,3,5,0,93.34573243852745,-0.5335507409627759,28.08333333,0.9453439058232794,0
5,0,8,1,95.18048608406272,6,34,92481,111.54810791089207,-0.22587122185696293,2,31,3,5,0,93.26119072032759,-0.7723912627056327,52.68333333,0.1562527314494422,0
5,0,8,1,95.79359716331571,0,3,591631,83.09178277174398,-0.22626029078927332,2,31,3,5,0,93.15123991856626,0.14000328934121356,16.71666667,-0.47792297190728206,0
5,0,8,1,95.39591994059467,0,3,591761,83.51423310053546,0.3658744998617151,2,31,3,2,0,93.17232502667328,-0.3101230887413231,42.78333333,-1.125736290699641,0
5,0,8,1,95.01373579782174,0,7,92651,97.47581491695063,-0.2252877466085858,3,31,3,2,0,93.18869600213468,0.391045755679166,32.4,0.5770818860733907,0
5,0,8,1,95.64136063739818,0,7,591801,99.33388167454358,0.521101588022341,3,31,3,5,0,93.34573243852745,0.5325683881644381,36.43333333,-0.5133722703152398,0
5,0,8,1,95.18048608406272,1,2,92711,83.09040465897598,-0.22703863433253701,3,31,3,5,0,93.26119072032759,0.7869889229536614,38.75,0.6767773704779297,0
5,0,8,1,95.79359716331571,1,2,92731,85.0574356602052,0.14906307752914227,3,31,3,5,0,93.15123991856626,0.786302521766669,50.18333333,0.19610766471724242,0
5,0,8,1,95.39591994059467,1,2,92751,83.66167561528081,-0.22723326317167514,3,31,3,5,0,93.17232502667328,0.7845897519705224,42.51666667,1.0311960926341748,0
5,0,8,1,95.01373579782174,1,2,92771,83.83353863936696,-0.22742790922770353,3,31,3,5,0,93.18869600213468,0.6548919217316669,35.78333333,0.4679822744491348,0
5,0,8,1,95.64136063739818,1,2,92801,83.18506814805723,-0.22762257251842008,3,31,3,3,0,93.34573243852745,-0.05393381157687237,37.88333333,0.3528344047190081,0
5,0,8,1,95.18048608406272,1,2,92821,83.09040465897598,0.17220428453788744,3,31,3,3,0,93.26119072032759,-0.054304580749614056,38.7,-0.33866885482346876,0
5,0,8,1,95.79359716331571,1,2,92841,85.0574356602052,0.7402944114218051,3,31,3,3,0,93.15123991856626,0.024496518138195304,44.08333333,-0.5479127911679387,0
5,0,8,1,95.39591994059467,1,2,92861,83.66167561528081,0.13284729436764053,3,31,3,3,0,93.17232502667328,0.38738945168933353,37.8,-0.22412125569992267,0
5,0,8,1,95.01373579782174,1,2,92891,83.83353863936696,0.4613300479656,3,31,3,3,0,93.18869600213468,0.8125696561994559,44.01666667,0.05541697826699606,0
5,0,8,1,95.64136063739818,1,2,592001,83.18506814805723,1.1404183581858158,3,31,3,2,0,93.34573243852745,-0.05467536485343551,64.56666667,-0.9906274404108937,0
5,0,8,1,95.18048608406272,1,2,92921,83.09040465897598,0.1432092597941765,3,31,3,2,0,93.26119072032759,0.13736524055609423,46.48333333,-0.4025128500068554,0
5,0,8,1,95.79359716331571,2,2,92941,85.0574356602052,1.2798948036169842,3,31,3,2,0,93.15123991856626,1.0164330169789386,56.35,-1.2207973608250589,0
5,0,8,1,95.39591994059467,2,2,92961,83.66167561528081,-0.21829786936874176,3,31,3,2,0,93.17232502667328,0.13774198677535232,36.0,-0.01894861441534669,0
5,0,8,1,95.01373579782174,2,2,92981,83.83353863936696,-0.21810401343620492,3,31,3,2,0,93.18869600213468,0.3417817474906611,33.28333333,-0.33908352683663895,0
5,0,8,1,95.64136063739818,2,25,592081,88.51472480689937,-0.2179101738950335,2,31,3,3,0,93.34573243852745,-0.5073761811844721,32.73333333,-0.8467850479460048,0
5,0,8,1,95.18048608406272,2,25,592101,89.07420721812024,-0.20843175708032824,2,31,3,3,0,93.26119072032759,-0.359339176146544,26.28333333,1.2677213579724271,0
5,0,8,1,95.79359716331571,2,12,592121,78.98672538944352,0.8460282812461558,2,31,3,3,0,93.15123991856626,0.8136437777074156,56.35,-0.4022955165714042,0
5,0,8,1,95.39591994059467,2,12,592161,78.50538522430348,0.11782549563600073,2,31,3,3,0,93.17232502667328,0.1585264733324249,24.41666667,-0.29896864288990765,0
5,0,8,1,95.01373579782174,2,12,592171,78.715233423907,-0.20881788747486812,2,31,3,3,0,93.18869600213468,0.17296600805624862,25.58333333,0.7179616819370686,0
5,0,8,1,95.64136063739818,2,12,592181,81.54593832710225,1.1052098840858138,2,31,3,3,0,93.34573243852745,0.3940646957353919,40.28333333,-0.8594144682692657,0
5,0,8,1,95.18048608406272,2,12,592201,81.77334307399067,1.192270068196418,2,31,3,2,0,93.26119072032759,0.027825962479665754,39.8,-1.9038981281470795,0
5,0,8,1,95.79359716331571,2,3,592221,83.09178277174398,0.7336127210143489,2,31,3,2,0,93.15123991856626,1.0015958504721585,35.1,-0.34386069153081966,0
5,0,8,1,95.39591994059467,3,3,592231,83.51423310053546,-0.20939719988050476,2,31,3,2,0,93.17232502667328,0.028010949018015478,22.03333333,0.6215575823948166,0
5,0,8,1,95.01373579782174,3,3,592241,83.17130149264193,0.6289357075131441,2,31,3,2,0,93.18869600213468,0.7145654143744902,27.28333333,-0.3488623525122905,0
5,0,8,1,95.64136063739818,3,3,592301,82.78337060525924,-0.2095903352337431,2,31,3,2,0,93.34573243852745,0.7111855518131172,21.78333333,0.5801820972508239,0
5,0,8,1,95.18048608406272,3,31,93021,93.60933239810862,-0.21036303318856014,2,31,3,4,0,93.26119072032759,0.3688361782869661,35.93333333,0.894510683130067,0
5,0,8,1,95.79359716331571,3,31,93031,87.85810342169368,-0.21055624689752908,2,31,3,4,0,93.15123991856626,-0.618842068018354,19.83333333,0.05578780778314698,0
5,0,8,1,95.39591994059467,3,31,93041,91.04780667407265,0.6978255388097927,2,31,3,4,0,93.17232502667328,-0.510009941273991,37.06666667,-0.44408644805645475,0
5,0,8,1,95.01373579782174,3,7,93071,97.47581491695063,0.2888924700594918,3,31,3,4,0,93.18869600213468,1.2470613737690446,42.51666667,0.465224637521235,0
5,0,8,1,95.64136063739818,3,7,93091,99.33388167454358,-0.21074947632855448,3,31,3,4,0,93.34573243852745,0.1368001942986221,33.9,0.1183878122771944,0
5,0,8,1,95.18048608406272,3,7,592401,98.953212558846,1.5712246780951713,3,31,3,3,0,93.26119072032759,0.020427927261270976,50.63333333,-1.2541264667606327,0
5,0,8,1,95.79359716331571,4,2,93121,85.0574356602052,0.14453021765412974,3,31,3,3,0,93.15123991856626,0.3938488194386711,36.46666667,0.2245100180806731,0
5,0,8,1,95.39591994059467,4,2,93141,83.66167561528081,0.5937475254422088,3,31,3,3,0,93.17232502667328,0.020982692281923142,37.08333333,-0.5506621303129047,0
5,0,8,1,95.01373579782174,4,2,93161,83.83353863936696,0.7697115488095495,3,31,3,3,0,93.18869600213468,0.1375536087847119,27.88333333,-0.9722245934653105,1
5,0,8,1,95.64136063739818,4,2,93201,83.18506814805723,0.16782822101829162,3,31,3,4,0,93.34573243852745,0.5160222637416261,42.7,0.22548222129498827,0
5,0,8,1,95.18048608406272,4,2,93211,83.09040465897598,0.7640535511784561,3,31,3,4,0,93.26119072032759,-0.1779221490794648,49.96666667,0.05782764716416158,0
5,0,8,1,95.79359716331571,4,2,93221,85.0574356602052,1.0536604000376142,3,31,3,4,0,93.15123991856626,0.9886586177870588,49.93333333,-0.9184733382437897,0
5,0,8,1,95.39591994059467,4,2,93231,83.66167561528081,0.8362771870293629,3,31,3,4,0,93.17232502667328,-0.05764218758851313,42.08333333,-1.0570383497783786,0
5,0,8,1,95.01373579782174,4,2,93261,83.83353863936696,-0.2049593637863817,3,31,3,4,0,93.18869600213468,0.35765763426686076,36.66666667,0.4907773428406705,0
5,0,8,1,95.64136063739818,4,2,93271,83.18506814805723,-0.2051521441404128,3,31,3,4,0,93.34573243852745,-0.09203344247854868,40.16666667,0.7282513317005624,0
5,0,8,1,95.18048608406272,4,2,93291,83.09040465897598,-0.20534493974430773,3,31,3,3,0,93.26119072032759,0.13868402366246962,36.83333333,0.11389134424824456,0
5,0,8,1,95.79359716331571,4,2,93311,85.0574356602052,-0.20553775061481394,3,31,3,3,0,93.15123991856626,0.3648183138551683,35.7,0.46752217486749054,0
5,0,8,1,95.39591994059467,4,2,93321,83.66167561528081,-0.2057305767686878,3,31,3,3,0,93.17232502667328,0.36862441572667315,40.53333333,0.9549175412632399,0
5,0,8,1,95.01373579782174,5,43,592611,85.82408291754025,1.4804308279435594,2,31,3,3,0,93.18869600213468,-0.34490127811637844,60.8,-1.8262484990031806,0
5,0,8,1,95.64136063739818,5,43,592631,87.51685138159064,1.147947571931485,2,31,3,3,0,93.34573243852745,-0.42577276079516774,56.71666667,-1.191504897229251,0
5,0,8,1,95.18048608406272,5,43,592641,87.57577320659966,0.6921328454646635,2,31,3,3,0,93.26119072032759,-0.47792297190728206,56.35,-0.6882635543864026,0
5,0,8,1,95.79359716331571,5,0,93431,92.25570775697581,-0.20611627499360533,2,31,3,5,0,93.15123991856626,-0.4215702347016206,23.41666667,0.981827380779198,0
5,0,8,1,95.39591994059467,5,0,592701,91.78348512423064,0.2177163507278916,2,31,3,5,0,93.17232502667328,-0.3370113290694181,25.53333333,-0.5519145847197372,0
5,0,8,1,95.01373579782174,5,0,592721,92.15811175045754,0.7713850716700059,2,31,3,4,0,93.18869600213468,0.62921028580875,35.13333333,-0.29856444190068154,0
5,0,8,1,95.64136063739818,5,0,592741,91.86089555211625,0.3570275776615347,2,31,3,4,0,93.34573243852745,-0.09408439414771587,29.06666667,0.11520233034703392,0
5,0,8,1,95.18048608406272,6,0,592761,92.48266455676082,-0.20688785558206935,2,31,3,4,0,93.26119072032759,-0.09427088329468898,19.43333333,0.5362575387491072,0
5,0,8,1,95.79359716331571,6,14,93561,100.6651716594957,0.1339762653800983,2,31,3,4,0,93.15123991856626,-0.5974371925972561,29.63333333,0.7223083083939965,0
5,0,8,1,95.39591994059467,6,14,93571,97.97146589317295,-0.2070807891894059,2,31,3,4,0,93.17232502667328,-0.3614439663274666,22.28333333,0.4668323963610224,0
5,0,8,1,95.01373579782174,6,14,93581,102.45260763888515,0.28989741801125934,2,31,3,4,0,93.18869600213468,-0.20283978160172425,35.71666667,0.054304580749614056,0
5,0,8,1,95.64136063739818,6,14,93601,102.28812652762267,0.5521652833908824,2,31,3,5,0,93.34573243852745,-0.5446742122288051,53.43333333,0.721685692079631,0
5,0,8,1,95.18048608406272,6,36,93631,96.04787227590488,-0.21113598242474557,2,31,3,5,0,93.26119072032759,-0.4233378961922196,31.3,0.542438797534411,0
5,0,8,1,95.79359716331571,6,14,93651,100.6651716594957,-0.21152255161316497,2,31,3,5,0,93.15123991856626,-0.5471644084969416,29.26666667,0.4663727907361437,0
5,0,8,1,95.39591994059467,6,14,93671,97.97146589317295,-0.21713497929742537,2,31,3,5,0,93.17232502667328,-0.47676224984789567,30.46666667,0.11482772267814666,0
5,0,8,1,95.01373579782174,6,14,93691,102.45260763888515,0.11501502247754965,2,31,3,5,0,93.18869600213468,-0.6455821440614622,32.51666667,0.27289080071523886,0
5,0,8,1,95.64136063739818,6,3,93721,82.78337060525924,0.7883639547152884,2,31,3,4,0,93.34573243852745,0.37584308021273133,41.8,-0.8823013124335591,0
5,0,8,1,95.18048608406272,6,32,93741,97.20144526958963,-0.21655375461002943,2,31,3,4,0,93.26119072032759,-0.09483039013359743,33.41666667,1.0570383497783786,0
5,0,8,1,95.79359716331571,6,32,93761,97.23559640931707,0.9124904065004628,2,31,3,4,0,93.15123991856626,-0.6325126590279787,48.0,-1.0107526761833268,0
5,0,8,1,95.39591994059467,0,14,93781,97.97146589317295,-0.21636004557647315,2,31,3,4,0,93.17232502667328,-0.2854799930588461,36.43333333,1.1846803234655436,0
5,0,8,1,95.01373579782174,0,32,93871,95.7941026975564,0.3227905720289226,2,31,3,2,0,93.18869600213468,0.16592759759737377,39.43333333,0.9426401866120657,0
5,0,8,1,95.64136063739818,0,32,93891,96.59657535604245,0.10248308869679607,2,31,3,2,0,93.34573243852745,-0.4765302596156636,30.56666667,0.11239355337358621,0
5,0,8,1,95.18048608406272,0,7,93941,98.953212558846,0.12082538781180958,3,31,3,2,0,93.26119072032759,-0.004898362990400127,33.13333333,-0.6455821440614622,0
5,0,8,1,95.79359716331571,0,7,93961,94.68669587283765,0.3703194442312221,3,31,3,2,0,93.15123991856626,0.218491741709989,34.11666667,-0.5126507960161303,0
5,0,8,1,95.39591994059467,0,16,93971,99.41684896660287,-0.21597267619914065,2,31,3,5,0,93.17232502667328,-0.08979692275024065,29.56666667,1.058169711158359,0
5,0,8,1,95.01373579782174,0,16,93981,100.19327021039783,-0.21577901582086872,2,31,3,5,0,93.18869600213468,-0.5658079789233549,22.1,0.11332961314641891,0
5,0,8,1,95.64136063739818,0,16,94001,100.338622357604,-0.21558537162654468,2,31,3,5,0,93.34573243852745,-0.5840731178728609,30.68333333,1.0940613954288516,0
5,0,8,1,95.18048608406272,1,16,94011,101.6879756226292,-0.21539174359894345,2,31,3,5,0,93.26119072032759,-0.644461284646954,21.33333333,0.38717469815427963,0
5,0,8,1,95.79359716331571,1,16,94021,100.05586862982513,-0.2151981317208495,2,31,3,5,0,93.15123991856626,-0.09520342765891734,21.95,1.0873801110720345,0
5,0,8,1,95.39591994059467,1,16,94031,99.41684896660287,-0.21500453597505625,2,31,3,5,0,93.17232502667328,-0.4910125534837654,18.78333333,0.03226619423366976,0
5,0,8,1,95.01373579782174,1,16,94051,100.19327021039783,-0.21481095634436628,2,31,3,5,0,93.18869600213468,-0.5724522517637947,21.46666667,-0.0671059677599981,0
5,0,8,1,95.64136063739818,1,16,94061,100.338622357604,0.22548222129498827,2,31,3,5,0,93.34573243852745,-0.09557649168256716,47.73333333,0.6764852011538238,0
5,0,8,1,95.18048608406272,1,16,94081,101.6879756226292,0.22820666597682912,2,31,3,2,0,93.26119072032759,-0.5696350764985768,22.43333333,0.3880339268496394,0
5,0,8,1,95.79359716331571,1,14,94091,100.6651716594957,-0.21190918402998632,2,31,3,2,0,93.15123991856626,-0.007301404863582771,24.96666667,1.181682281664681,0
5,0,8,1,95.39591994059467,1,14,94111,97.97146589317295,0.2933186397842307,2,31,3,2,0,93.17232502667328,-0.5232866841211465,34.31666667,1.0148773321663258,0
5,0,8,1,95.01373579782174,1,32,94121,95.7941026975564,-0.21229587981152573,2,31,3,2,0,93.18869600213468,-0.705689643277528,21.45,0.30200327735348104,0
75,0,2,1,70.16703934975548,3,62,522801,79.54777193824275,-0.2142303139710786,2,15,3,7,0,93.34573243852745,0.9350535266263102,22.43333333,0.5071370976722811,0
75,0,2,1,69.84120854049476,3,62,23491,78.39606724885411,0.4311028213767076,2,15,3,7,0,93.26119072032759,0.5719393630733743,12.76666667,-0.2593987308312299,0
75,0,2,1,69.50530786160519,3,62,522811,77.9809066123067,-0.17734984498979292,2,15,3,7,0,93.15123991856626,0.4744446495078345,22.01666667,0.11370409257892188,0
75,0,2,1,69.21751426481902,3,0,522841,91.78348512423064,0.07286423261889519,2,15,3,8,0,93.17232502667328,0.2479651425713248,38.71666667,0.7832228433022826,0
75,0,2,1,68.94715038309944,3,0,522861,92.15811175045754,-0.07119199738975235,2,15,3,8,0,93.18869600213468,-0.4228957331695617,36.3,0.47005518084712966,0
75,0,2,1,70.16703934975548,3,0,23561,91.86089555211625,0.05504616399149902,2,15,3,8,0,93.34573243852745,-0.7771076448406862,28.36666667,-0.19092646764202734,0
75,0,2,1,69.84120854049476,3,0,522891,92.48266455676082,0.6199271765694083,2,15,3,8,0,93.26119072032759,-0.20997665286887257,30.05,-0.5085724701309892,0
75,0,2,1,69.50530786160519,3,0,522921,92.25570775697581,0.09874862097620819,2,15,3,7,0,93.15123991856626,-0.2862823279234665,29.78333333,0.6180291920448131,0
75,0,2,1,69.21751426481902,3,0,522941,91.78348512423064,0.06042450480725599,2,15,3,7,0,93.17232502667328,-0.5131317195314872,34.23333333,-0.09837532736611106,0
75,0,3,1,68.94715038309944,3,0,522971,92.15811175045754,0.05208018607069063,2,15,3,7,0,93.18869600213468,0.6894519066257334,17.01666667,0.11576430251439175,0
75,0,3,1,70.16703934975548,3,0,522981,91.86089555211625,0.04726240224587419,2,15,3,7,0,93.34573243852745,1.0778318168903822,15.56666667,-0.2971505053483113,0
75,0,3,1,69.84120854049476,3,0,522991,92.48266455676082,0.0454100047269837,2,15,3,7,0,93.26119072032759,0.3457342854027631,15.55,0.30220578360623457,0
75,0,3,1,69.50530786160519,3,2,23701,85.0574356602052,0.8359053141073487,3,15,3,2,0,93.15123991856626,1.623323809602502,55.86666667,-0.02116761680874652,0
75,0,3,1,69.21751426481902,3,2,523011,83.66167561528081,0.4522209320017012,3,15,3,2,0,93.17232502667328,0.4088322015276248,44.15,-0.5950634034714944,0
75,0,3,1,68.94715038309944,3,2,23711,83.83353863936696,0.22043137142415692,3,15,3,2,0,93.18869600213468,0.2574226612783571,43.3,-0.5499114863222307,0
75,0,3,1,70.16703934975548,3,2,23721,83.18506814805723,0.3856724214154387,3,15,3,2,0,93.34573243852745,0.4112377371811406,32.93333333,-0.6495179944398799,0
75,0,3,1,69.84120854049476,3,2,23731,83.09040465897598,0.1636484295535131,3,15,3,2,0,93.26119072032759,0.17773136811775317,33.31666667,-0.4765302596156636,0
75,0,3,1,69.50530786160519,3,2,23741,85.0574356602052,0.36502948587668016,3,15,3,2,0,93.15123991856626,0.1779221490794648,42.46666667,-0.4495028355859038,0
75,0,3,1,69.21751426481902,3,3,523061,83.51423310053546,0.05523156923061765,2,15,3,8,0,93.17232502667328,0.5232866841211464,24.13333333,1.09590061923062,0
75,0,4,1,68.94715038309944,6,0,23791,92.15811175045754,0.054489970928692795,2,15,3,8,0,93.18869600213468,1.0227055039595563,23.43333333,0.7512547973704514,0
75,0,4,1,70.16703934975548,6,0,23811,91.86089555211625,0.38674529817154474,2,15,3,8,0,93.34573243852745,0.9293237797279978,21.2,0.38889372887822277,0
75,0,4,1,69.84120854049476,6,0,23831,92.48266455676082,0.716724762466631,2,15,3,8,0,93.26119072032759,1.2934434653134834,49.78333333,0.38932384552923577,0
75,0,4,1,69.50530786160519,6,0,523141,92.25570775697581,0.04670664951110176,2,15,3,8,0,93.15123991856626,-0.061166612313913196,17.36666667,-0.3713799180436685,0
75,0,4,1,69.21751426481902,6,3,23841,83.51423310053546,0.04522478232373934,2,15,3,2,0,93.17232502667328,0.7866456297038131,23.66666667,1.5116154033381204,0
75,0,4,1,68.94715038309944,6,3,523171,83.17130149264193,0.7963289319528125,2,15,3,2,0,93.18869600213468,0.3654519276315803,29.65,-0.9503369382093081,0
75,0,4,1,70.16703934975548,6,3,523191,82.78337060525924,0.05096818334377268,2,15,3,2,0,93.34573243852745,0.17906710740402002,18.61666667,0.05671494892903873,0
75,0,4,1,69.84120854049476,6,2,23921,83.09040465897598,0.04967100592851023,3,15,3,2,0,93.26119072032759,0.5247461946316739,32.5,-0.18537286495532523,0
75,0,4,1,69.50530786160519,6,2,523231,85.0574356602052,1.0403833176466177,3,15,3,2,0,93.15123991856626,0.8068724018833975,53.66666667,-1.1283697288988412,0
75,0,4,1,69.21751426481902,6,2,523251,83.66167561528081,0.05189484341250441,3,15,3,8,0,93.17232502667328,0.12063783138593445,42.76666667,0.05690038880817509,0
75,0,4,1,68.94715038309944,6,0,523281,92.15811175045754,0.2444300684436866,2,15,3,8,0,93.18869600213468,-0.28969638163669154,21.28333333,-0.37116775652211403,0
75,0,5,1,70.16703934975548,1,0,523301,91.86089555211625,0.04596569068304971,2,15,3,8,0,93.34573243852745,-0.43199354291357706,17.53333333,-0.3463593558314108,0
75,0,5,1,69.84120854049476,1,0,24031,92.48266455676082,0.044854346813534306,2,15,3,8,0,93.26119072032759,-0.44408644805645475,23.01666667,-0.3709556284096842,0
75,0,5,1,69.50530786160519,1,0,523351,92.25570775697581,0.045595230246073336,2,15,3,8,0,93.15123991856626,0.41914399156352117,20.95,0.5934845965448688,0
75,0,5,1,69.21751426481902,1,0,523371,91.78348512423064,0.04781818417722001,2,15,3,6,0,93.17232502667328,-0.6199271765694083,41.88333333,-0.4772263843486896,0
75,0,5,1,68.94715038309944,1,0,523411,92.15811175045754,0.34594261217121597,2,15,3,6,0,93.18869600213468,-0.9553778100700814,49.6,-1.5171093396450208,0
75,0,5,1,70.16703934975548,1,0,24141,91.86089555211625,0.05300695329174961,2,15,3,2,0,93.34573243852745,-0.17506178593665792,24.76666667,-0.073793427706955,0
75,0,5,1,69.84120854049476,1,0,24151,92.48266455676082,0.4315480965492047,2,15,3,2,0,93.26119072032759,-0.3551391048242804,44.88333333,-0.7483360166250443,0
75,0,5,1,69.50530786160519,1,81,523461,78.48010259674774,0.2011069334607664,2,15,3,2,0,93.15123991856626,1.7967417549297973,37.46666667,0.8277818843376343,0
75,0,6,1,69.21751426481902,4,81,523481,80.34841625032949,0.05782764716416158,2,15,3,2,0,93.17232502667328,0.5961175914304856,33.83333333,0.5429350872797664,0
75,0,6,1,68.94715038309944,4,81,523491,78.35845215726907,0.05745673197801538,2,15,3,2,0,93.18869600213468,2.10437473966447,40.08333333,1.060440596036288,0
75,0,6,1,70.16703934975548,4,81,24211,80.98123256890375,0.05671494892903873,2,15,3,2,0,93.34573243852745,0.47351903597033645,38.68333333,0.9167572278420555,0
75,0,6,1,69.84120854049476,4,0,523531,92.48266455676082,0.05690038880817509,2,15,3,6,0,93.26119072032759,-0.8230325991240492,36.21666667,-0.07342173447020767,0
75,0,6,1,69.50530786160519,4,0,523551,92.25570775697581,0.05708583260076944,2,15,3,6,0,93.15123991856626,-0.6797054445445366,35.45,0.058013110717888866,0
75,0,6,1,69.21751426481902,4,7,523571,95.411375971365,1.4658592899300968,3,15,3,6,0,93.17232502667328,1.6106966238071219,60.31666667,-0.8590277236798173,0
75,0,6,1,68.94715038309944,4,7,24301,97.47581491695063,0.19457140978431683,3,15,3,6,0,93.18869600213468,0.6936265638019639,33.95,-0.226844022692501,0
75,0,6,1,70.16703934975548,4,7,24321,99.33388167454358,0.09203344247854868,3,15,3,6,0,93.34573243852745,0.415404012433273,34.85,0.1972604632894868,0
75,0,6,1,69.84120854049476,4,0,24351,92.48266455676082,0.08253431597005445,2,15,3,2,0,93.26119072032759,-0.9372737065848782,49.08333333,-0.2913053300449057,0
75,0,7,1,69.50530786160519,6,6,24391,92.03736542299193,0.6517761120028183,2,15,3,2,0,93.15123991856626,-0.07360757854625173,39.61666667,0.4544911261819589,0
75,0,7,1,69.21751426481902,6,6,523691,92.9340524947378,0.556185951929341,2,15,3,2,0,93.17232502667328,1.2191597428357317,57.25,0.8197662606498825,0
75,0,7,1,68.94715038309944,6,6,24421,92.8675238546491,0.05819857826262449,2,15,3,2,0,93.18869600213468,0.23171451446312025,22.36666667,0.5945368051997356,0
75,0,7,1,70.16703934975548,6,6,24441,92.54303806419696,0.056158652643202384,2,15,3,2,0,93.34573243852745,0.4222327984754837,23.55,1.0897984202701398,0
75,0,7,1,69.84120854049476,6,6,523741,92.92346630894006,0.0541191943033048,2,15,3,7,0,93.26119072032759,0.918903212075092,19.41666667,1.3054467950621635,0
75,0,7,1,69.50530786160519,6,6,523761,92.03736542299193,0.05263623556579932,2,15,3,7,0,93.15123991856626,-0.33204979760949527,15.7,0.05894048861031811,0
75,0,7,1,69.21751426481902,6,6,24481,92.9340524947378,0.08365105437774807,2,15,3,7,0,93.17232502667328,-0.2070807891894059,22.1,0.5102497246851855,0
75,0,7,1,68.94715038309944,6,6,24491,92.8675238546491,0.053377685587937956,2,15,3,7,0,93.18869600213468,-0.20688785558206935,21.05,0.3034213424910073,0
75,0,7,1,70.16703934975548,6,6,523781,92.54303806419696,0.053563057232077035,2,15,3,7,0,93.34573243852745,-0.18920169110842838,18.86666667,-0.07193516333632306,0
75,0,7,1,69.84120854049476,6,0,24521,92.48266455676082,1.2094687314282841,2,15,3,7,0,93.26119072032759,0.8100706360904417,81.61666667,-0.6903444502598403,0
75,0,7,1,69.50530786160519,6,0,24541,92.25570775697581,0.44116343496738136,2,15,3,7,0,93.15123991856626,0.2953343302254666,67.41666667,-1.0547837098622785,0
75,0,7,1,69.21751426481902,6,20,523851,104.07482275776567,0.05486076253673827,2,15,3,6,0,93.17232502667328,-0.5536709358220098,22.48333333,0.028750914469331364,0
75,0,8,1,68.94715038309944,2,20,523871,105.38486223322084,0.05560239111353732,2,15,3,6,0,93.18869600213468,-0.5529177962417192,18.66666667,-0.6594468459412643,0
75,0,8,1,70.16703934975548,2,58,24611,91.98104692509649,0.5306067589413551,3,15,3,6,0,93.34573243852745,0.12871060706413007,60.15,-0.6591613620752445,0
75,0,8,1,69.84120854049476,2,58,24631,92.11426574486627,0.16440796217272186,3,15,3,6,0,93.26119072032759,0.12082538781180958,56.38333333,0.23073954364942423,0
75,0,8,1,69.50530786160519,2,58,24651,92.1041137463067,0.6311349973455971,3,15,3,6,0,93.15123991856626,0.677654572550967,46.05,-0.21829786936874176,0
75,0,8,1,69.21751426481902,2,58,24671,86.84471533191217,0.42510820719898557,3,15,3,7,0,93.17232502667328,0.3001818328579179,42.1,0.4513141591943862,0
75,0,8,1,68.94715038309944,2,58,523951,90.57159521565298,0.16858880925144787,3,15,3,7,0,93.18869600213468,0.12758318965996204,42.73333333,0.3949285685999543,0
